ANO,MES,SETOR,QUANT,FOB,UF,PAIS,NOME_PAIS
2025,6,PADIVER,0.0048,0.017304,SP,IDN,Indonésia
2025,4,PADIVER,1e-06,4e-06,BA,LBR,Libéria
2025,10,PADIVER,0.00012,0.000331,MA,SGP,Cingapura
2025,4,PHORTIC,3.3e-05,9.1e-05,ES,PAN,Panamá
2025,10,PHORTIC,3.1e-05,9e-05,RJ,BRA,Brasil
2025,6,PFLOREST,1.942297,6.901816,PA,USA,Estados Unidos
2025,10,OPORANI,2e-05,5.4e-05,RJ,ESP,Espanha
2025,7,CHAMATE,5e-06,8.3e-05,SP,CYP,Chipre
2025,9,LACTEOS,4.1e-05,0.000185,SP,FRA,França
2025,9,CAFE,0.0003,0.003587,MG,PRT,Portugal
2025,6,CAR_BOV,1.5e-05,0.000119,ES,NOR,Noruega
2025,11,CAFE,0.0864,0.676501,PR,BEL,Bélgica
2025,10,PHORTIC,6.5e-05,0.000237,RJ,LBR,Libéria
2025,11,PHORTIC,4e-05,4.1e-05,MA,GRC,Grécia
2025,10,PHORTIC,3e-06,5.5e-05,PE,URY,Uruguai
2025,4,PHORTIC,0.000168,0.000181,SC,LBR,Libéria
2025,1,CAR_FRA,0.000481,0.0013,MA,PAN,Panamá
2025,9,PADIVER,0.039687,0.092891,SP,URY,Uruguai
2025,11,FRUTAS,0.000145,0.000257,AL,LBR,Libéria
2025,2,CEREAIS,0.0008,0.000803,GO,NLD,Países Baixos (Holanda)
2025,7,CAR_SUI,0.000124,0.000455,MA,MHL,"Marshall, Ilhas"
2025,10,CAFE,15.178751,103.983012,MG,USA,Estados Unidos
2025,2,PHORTIC,0.000148,0.000895,SP,PAN,Panamá
2025,4,CAR_BOV,0.01527,0.066004,RR,GUY,Guiana
2025,5,FRUTAS,1e-05,2.4e-05,SP,JPN,Japão
2025,7,PHORTIC,0.000251,0.000816,RS,MHL,"Marshall, Ilhas"
2025,10,FRUTAS,0.000295,0.000303,PA,MHL,"Marshall, Ilhas"
2025,5,FRUTAS,0.024,0.0456,RS,TUR,Turquia
2025,12,PHORTIC,0.000119,0.000191,CE,MLT,Malta
2025,8,PHORTIC,3e-06,1.1e-05,RJ,NLD,Países Baixos (Holanda)
2025,2,PHORTIC,2.6e-05,0.000151,AL,LBR,Libéria
2025,7,PADIVER,0.000334,0.000355,SP,MHL,"Marshall, Ilhas"
2025,10,CAR_BOV,0.134807,0.752355,GO,SAU,Arábia Saudita
2025,5,FRUTAS,6.5e-05,8.6e-05,SP,PRT,Portugal
2025,5,CHAMATE,3e-06,4e-06,ES,MUS,Maurício
2025,4,LACTEOS,1.4e-05,0.000225,MA,CYP,Chipre
2025,1,CAFE,0.0,2e-06,SP,LBR,Libéria
2025,7,CAR_OUT,3.7e-05,0.000154,MA,DNK,Dinamarca
2025,10,PFLOREST,0.010855,0.004175,PR,GTM,Guatemala
2025,9,FIBRAS,9.810147,16.285667,MT,IND,Índia
2025,11,PFLOREST,0.246226,0.166076,PA,NLD,Países Baixos (Holanda)
2025,8,CHAMATE,1.5e-05,6.5e-05,RJ,GBR,Reino Unido
2025,11,CEREAIS,1.2e-05,2.6e-05,MA,PRT,Portugal
2025,3,CHAMATE,0.0,8e-06,SP,LBR,Libéria
2025,1,PHORTIC,7e-05,2.7e-05,PR,MLT,Malta
2025,4,FIBRAS,0.001104,0.005344,PR,PRY,Paraguai
2025,5,FRUTAS,0.0224,0.083344,PA,FRA,França
2025,1,CSUCRO,62.537075,28.974251,SP,DZA,Argélia
2025,4,CACAU,0.004963,0.014475,SP,ECU,Equador
2025,3,PFLOREST,0.509135,0.494368,SC,FRA,França
2025,7,POLEAG,1e-05,0.000129,SP,MHL,"Marshall, Ilhas"
2025,3,CEREAIS,0.000713,0.001589,PE,AGO,Angola
2025,10,BEBIDAS,0.001765,0.000464,RJ,HKG,Hong Kong
2025,11,PFLOREST,0.098139,0.061956,SP,ZAF,África do Sul
2025,3,FRUTAS,0.205456,0.13851,SP,NLD,Países Baixos (Holanda)
2025,9,PADIVER,5e-06,1e-05,PR,MHL,"Marshall, Ilhas"
2025,2,PHORTIC,2e-06,3.2e-05,ES,BHS,Bahamas
2025,6,PFLOREST,0.058693,0.115369,SC,URY,Uruguai
2025,8,PHORTIC,2e-05,2.3e-05,AL,MHL,"Marshall, Ilhas"
2025,12,LACTEOS,4e-06,5e-05,RJ,BHS,Bahamas
2025,6,PHORTIC,3e-06,2e-05,SP,DNK,Dinamarca
2025,12,PHORTIC,1.5e-05,5.4e-05,ES,MLT,Malta
2025,10,FRUTAS,1e-05,4.1e-05,ES,MLT,Malta
2025,4,CSUCRO,72.832803,33.036232,SP,IDN,Indonésia
2025,8,CAR_FRA,2.4e-05,0.000126,ES,PAN,Panamá
2025,7,CAR_SUI,8.8e-05,0.000438,PR,LBR,Libéria
2025,3,LACTEOS,7e-05,0.000274,ES,CYP,Chipre
2025,3,FRUTAS,2e-05,2e-05,ES,LBR,Libéria
2025,12,LACTEOS,0.000132,0.00027,PA,LBR,Libéria
2025,10,PESCADOS,1e-05,9.6e-05,SC,USA,Estados Unidos
2025,10,FIBRAS,0.40015,0.666372,MT,THA,Tailândia
2025,7,CAR_BOV,7.2e-05,0.000619,SC,MHL,"Marshall, Ilhas"
2025,7,PHORTIC,8.8e-05,6.6e-05,SC,SGP,Cingapura
2025,9,PHORTIC,5e-05,4.2e-05,PA,USA,Estados Unidos
2025,8,PFLOREST,0.03273,0.002112,MS,BOL,Bolívia
2025,1,FRUTAS,0.019968,0.037844,BA,DEU,Alemanha
2025,3,COUROS,0.022084,0.296098,SP,USA,Estados Unidos
2025,4,PFLOREST,0.039966,0.070263,RS,PAN,Panamá
2025,7,CEREAIS,6.7e-05,0.000338,RJ,MHL,"Marshall, Ilhas"
2025,2,PHORTIC,6.5e-05,0.000101,SC,HKG,Hong Kong
2025,5,CAR_SUI,0.96886,2.784748,PR,URY,Uruguai
2025,11,PHORTIC,1e-05,2e-05,RJ,NLD,Países Baixos (Holanda)
2025,1,CACAU,5.5e-05,0.000289,PR,MHL,"Marshall, Ilhas"
2025,9,PHORTIC,1.5e-05,9.6e-05,SP,MHL,"Marshall, Ilhas"
2025,6,FRUTAS,4.3e-05,5.6e-05,SC,PAN,Panamá
2025,4,FRUTAS,4.05702,4.279721,BA,NLD,Países Baixos (Holanda)
2025,12,BEBIDAS,0.000114,0.000274,PE,MHL,"Marshall, Ilhas"
2025,6,CHAMATE,0.0,1e-05,AM,LBR,Libéria
2025,1,CEREAIS,0.046134,0.297642,SC,ARG,Argentina
2025,4,FRUTAS,6e-06,4.8e-05,PE,PAN,Panamá
2025,3,PFLOREST,0.785045,0.782956,RS,CHL,Chile
2025,6,PFLOREST,1.4e-05,0.000848,MG,PRY,Paraguai
2025,3,PADIVER,2e-06,2e-06,AL,MHL,"Marshall, Ilhas"
2025,4,COUROS,0.001798,0.038791,ES,COL,Colômbia
2025,11,LACTEOS,2e-05,7.3e-05,SP,MHL,"Marshall, Ilhas"
2025,8,FRUTAS,0.000125,0.000272,ES,PAN,Panamá
2025,9,PADIVER,0.000106,0.000389,SP,SGP,Cingapura
2025,2,CEREAIS,8e-06,2.8e-05,RJ,PAN,Panamá
2025,3,CAFE,0.075045,1.053572,MG,MEX,México
2025,3,PHORTIC,2e-06,4e-06,ES,MHL,"Marshall, Ilhas"
2025,4,FRUTAS,0.001945,0.005847,RS,URY,Uruguai
2025,11,FRUTAS,2e-05,3.3e-05,PE,NLD,Países Baixos (Holanda)
2025,8,PADIVER,2e-06,6e-06,RS,SGP,Cingapura
2025,10,CAR_SUI,6.5e-05,0.000239,PR,CHN,China
2025,8,FRUTAS,6.8e-05,0.000127,PA,MHL,"Marshall, Ilhas"
2025,7,PESCADOS,0.0001,0.00064,AM,MLT,Malta
2025,9,CAR_FRA,0.126,0.993976,RS,GBR,Reino Unido
2025,12,PHORTIC,7.2e-05,7.3e-05,SP,NOR,Noruega
2025,7,PESCADOS,5e-06,7.2e-05,PE,NOR,Noruega
2025,6,FRUTAS,4e-05,7.6e-05,RJ,DNK,Dinamarca
2025,4,PADIVER,0.000141,0.000669,SP,PAN,Panamá
2025,7,CSUCRO,22.3628,9.749193,SP,GMB,Gâmbia
2025,6,OPORVEG,0.01,0.016,SP,TUR,Turquia
2025,2,PFLOREST,4e-06,2.7e-05,CE,LBR,Libéria
2025,3,CAFE,9.266555,63.127291,MG,BEL,Bélgica
2025,6,SUCOS,2.2e-05,5.1e-05,SP,CYP,Chipre
2025,3,LACTEOS,2.9e-05,0.000279,PR,MHL,"Marshall, Ilhas"
2025,3,FRUTAS,2e-06,0.000107,SP,SGP,Cingapura
2025,11,FRUTAS,2e-05,0.000118,SP,BHR,Barein
2025,10,PFLOREST,0.17425,0.416317,RS,USA,Estados Unidos
2025,8,CAR_FRA,0.338017,0.854542,SC,ARG,Argentina
2025,10,LACTEOS,3e-06,5.2e-05,RS,BRA,Brasil
2025,9,CAR_BOV,0.025108,0.104615,SC,VNM,Vietnã
2025,12,CEREAIS,0.000253,0.000233,SP,BHS,Bahamas
2025,11,PHORTIC,5.1e-05,8.4e-05,MA,MHL,"Marshall, Ilhas"
2025,2,PFLOREST,0.005023,0.044775,SP,BOL,Bolívia
2025,1,FRUTAS,0.00028,0.000217,MA,IMN,Ilha de Man
2025,2,PHORTIC,0.000255,0.000353,ES,HKG,Hong Kong
2025,4,OPORVEG,1.5e-05,6.1e-05,MA,GRC,Grécia
2025,12,BEBIDAS,5.3e-05,0.000311,SP,CHN,China
2025,9,PHORTIC,8.3e-05,0.000329,MA,SGP,Cingapura
2025,8,RACOES,0.06406,0.172213,SP,ARG,Argentina
2025,10,CAR_SUI,2.2e-05,0.000109,SC,CHN,China
2025,3,CSOJA,184.510918,71.866118,MT,TUR,Turquia
2025,11,CACAU,2.2e-05,0.000314,RS,HKG,Hong Kong
2025,9,PADIVER,3.2e-05,0.000641,SP,HKG,Hong Kong
2025,7,CHAMATE,4e-06,2.3e-05,SC,MHL,"Marshall, Ilhas"
2025,6,OPORVEG,0.0,1.6e-05,SP,LBR,Libéria
2025,8,CSOJA,11.87218,3.798403,MS,DNK,Dinamarca
2025,12,PFLOREST,0.528085,0.264973,RS,ECU,Equador
2025,7,PHORTIC,2e-05,6.7e-05,RS,PRT,Portugal
2025,10,CAR_SUI,2e-05,9.5e-05,SP,GRC,Grécia
2025,6,CHAMATE,0.01904,0.0245,ES,CAN,Canadá
2025,4,FRUTAS,0.00216,0.001665,BA,ARG,Argentina
2025,11,PHORTIC,0.05507,0.081786,SP,USA,Estados Unidos
2025,12,FIBRAS,7.6e-05,0.002911,SC,COL,Colômbia
2025,5,CAR_BOV,0.103026,0.165421,GO,EGY,Egito
2025,9,PFLOREST,1.264798,0.615369,PR,BEL,Bélgica
2025,10,CAR_BOV,0.02549,0.038472,RO,IDN,Indonésia
2025,11,PHORTIC,1e-05,1.4e-05,RJ,PRT,Portugal
2025,2,PFLOREST,1.735648,0.884358,SC,SAU,Arábia Saudita
2025,1,CEREAIS,0.014094,0.071528,SP,URY,Uruguai
2025,9,CAR_BOV,0.000517,0.004387,AM,MHL,"Marshall, Ilhas"
2025,10,CEREAIS,8e-05,0.000113,SP,MLT,Malta
2025,9,FRUTAS,9e-05,8.9e-05,RJ,GBR,Reino Unido
2025,10,PFLOREST,5.988,3.506285,SP,PER,Peru
2025,8,PHORTIC,6.2e-05,0.000163,SP,PAN,Panamá
2025,12,PFLOREST,0.764692,0.576466,SP,PRY,Paraguai
2025,11,PFLOREST,0.422225,0.491978,PA,USA,Estados Unidos
2025,2,CAR_OUT,0.546781,0.698133,PR,CUB,Cuba
2025,10,CAR_OUT,0.000148,0.000611,PR,MHL,"Marshall, Ilhas"
2025,4,COUROS,0.020431,0.238715,RS,TUN,Tunísia
2025,10,FRUTAS,4e-05,3e-05,SC,NOR,Noruega
2025,8,FRUTAS,6e-06,5.6e-05,PR,HKG,Hong Kong
2025,11,CSOJA,130.37428,56.915873,MS,CHN,China
2025,4,PFLOREST,0.771179,0.557111,SP,BEL,Bélgica
2025,8,PFLOREST,0.000166,0.000555,RS,PRY,Paraguai
2025,5,PHORTIC,0.000202,0.000503,SP,HKG,Hong Kong
2025,5,FRUTAS,8.7e-05,0.000202,SP,DNK,Dinamarca
2025,7,FIBRAS,2e-05,0.001112,SC,USA,Estados Unidos
2025,4,PADIVER,3e-06,2.2e-05,SP,SGP,Cingapura
2025,7,PESCADOS,1e-05,6.8e-05,RJ,GIB,Gibraltar
2025,4,FRUTAS,1.8e-05,9.5e-05,SP,SGP,Cingapura
2025,12,CAR_BOV,0.419481,2.661008,MS,URY,Uruguai
2025,1,FRUTAS,8e-05,0.000452,ES,BHS,Bahamas
2025,11,PESCADOS,2e-05,0.000146,ES,LBR,Libéria
2025,4,OPORANI,0.026,0.12205,SP,JPN,Japão
2025,3,CAR_OUT,5.7e-05,0.000607,RS,MHL,"Marshall, Ilhas"
2025,12,PFLOREST,5e-06,9e-05,SP,HKG,Hong Kong
2025,5,CACAU,2.6e-05,0.000306,MA,PAN,Panamá
2025,4,PADIVER,0.000108,0.000455,SP,HKG,Hong Kong
2025,12,CEREAIS,1.08536,0.212937,MT,EGY,Egito
2025,5,FRUTAS,0.001588,0.001295,RJ,MHL,"Marshall, Ilhas"
2025,11,PADIVER,1e-05,5.1e-05,BA,SGP,Cingapura
2025,9,PADIVER,9.5e-05,0.001146,RS,MHL,"Marshall, Ilhas"
2025,6,PHORTIC,0.00975,0.013882,PR,ESP,Espanha
2025,9,CSUCRO,1e-05,3.1e-05,SC,PHL,Filipinas
2025,9,LACTEOS,2e-05,0.000265,PA,MHL,"Marshall, Ilhas"
2025,8,PFLOREST,1.461506,1.108903,SP,GBR,Reino Unido
2025,11,PESCADOS,0.000126,0.001951,RJ,NOR,Noruega
2025,3,FRUTAS,3.9e-05,0.000147,RS,BHS,Bahamas
2025,9,FRUTAS,0.360142,0.868583,PE,ARG,Argentina
2025,10,PADIVER,1.2e-05,5.2e-05,RJ,GBR,Reino Unido
2025,8,PHORTIC,9e-05,0.000128,SC,LBR,Libéria
2025,2,LACTEOS,5e-06,1.2e-05,SP,CYM,"Cayman, Ilhas"
2025,10,COUROS,0.000308,0.014921,SP,USA,Estados Unidos
2025,10,PFLOREST,0.101264,0.15322,SP,ZAF,África do Sul
2025,2,CHAMATE,0.0,5e-06,BA,SGP,Cingapura
2025,10,PFLOREST,0.386077,0.385764,RS,COL,Colômbia
2025,4,FRUTAS,2.3e-05,0.000269,PR,LBR,Libéria
2025,3,FUMO,2e-05,0.003451,AL,SGP,Cingapura
2025,5,LACTEOS,0.00018,0.000251,ES,PRT,Portugal
2025,1,PFLOREST,0.091944,0.207623,RS,MEX,México
2025,8,PADIVER,0.000101,0.000245,MA,PAN,Panamá
2025,6,OPORVEG,1e-06,2e-06,SP,ESP,Espanha
2025,12,CHAMATE,2.4e-05,6e-05,MA,MHL,"Marshall, Ilhas"
2025,10,CAR_SUI,2.2e-05,0.000102,RJ,PRT,Portugal
2025,1,PHORTIC,0.003669,0.002141,GO,IND,Índia
2025,8,COUROS,0.00412,0.185342,RS,CHL,Chile
2025,6,PESCADOS,0.000287,0.001447,SP,LBR,Libéria
2025,12,FIBRAS,7.1e-05,0.002677,SP,CHN,China
2025,11,PHORTIC,1e-05,3.9e-05,RJ,GIB,Gibraltar
2025,11,FRUTAS,3e-06,7.8e-05,RJ,MHL,"Marshall, Ilhas"
2025,6,FRUTAS,0.000202,0.000123,MA,HKG,Hong Kong
2025,2,PHORTIC,1.3e-05,0.000127,ES,MHL,"Marshall, Ilhas"
2025,8,CAR_SUI,6.9e-05,0.00038,SP,MLT,Malta
2025,1,CEREAIS,0.000136,0.0004,PR,MHL,"Marshall, Ilhas"
2025,9,CEREAIS,4e-06,5e-05,AL,LUX,Luxemburgo
2025,7,CSOJA,0.61318,0.252188,PA,CHN,China
2025,7,FRUTAS,5e-05,7.5e-05,BA,CYP,Chipre
2025,9,LACTEOS,4e-05,0.000111,SC,LBR,Libéria
2025,3,CAR_BOV,0.016628,0.012053,PA,CIV,Costa do Marfim
2025,10,PHORTIC,0.00022,0.000199,SP,DNK,Dinamarca
2025,6,PFLOREST,0.04333,0.063066,SC,CAN,Canadá
2025,8,FRUTAS,0.000126,0.000189,PR,MHL,"Marshall, Ilhas"
2025,10,PHORTIC,3e-06,2.5e-05,PA,SGP,Cingapura
2025,10,PHORTIC,5e-06,8e-06,PA,BRB,Barbados
2025,2,POLEAG,3e-05,0.000148,SP,MLT,Malta
2025,8,CHAMATE,1e-06,3e-06,SP,SAU,Arábia Saudita
2025,9,FRUTAS,0.0884,0.121141,SP,ARG,Argentina
2025,3,POLEAG,2.81129,1.047239,BA,CHN,China
2025,10,CEREAIS,0.397895,0.225792,RS,CAN,Canadá
2025,6,PFLOREST,0.000371,0.005619,BA,PER,Peru
2025,12,FRUTAS,7.2e-05,0.000316,SP,CRI,Costa Rica
2025,2,CAR_BOV,2e-05,0.000105,AL,MHL,"Marshall, Ilhas"
2025,7,PHORTIC,0.000181,0.00022,ES,PAN,Panamá
2025,7,PHORTIC,3.3e-05,5.4e-05,RJ,BHS,Bahamas
2025,6,CAFE,1.8e-05,0.000214,RJ,BRA,Brasil
2025,5,PADIVER,0.003197,0.011009,SP,PRT,Portugal
2025,11,FRUTAS,2.120312,5.470809,PE,GBR,Reino Unido
2025,11,PHORTIC,4e-06,6.9e-05,AL,LBR,Libéria
2025,6,CAR_SUI,6.5e-05,0.00046,SC,MHL,"Marshall, Ilhas"
2025,7,CACAU,0.00149,0.014174,SP,USA,Estados Unidos
2025,2,FRUTAS,0.0003,0.001139,RS,RUS,Rússia
2025,2,CACAU,2.8e-05,0.000198,SC,BHS,Bahamas
2025,3,CEREAIS,7e-06,5e-05,SP,SGP,Cingapura
2025,12,POLEAG,1e-06,8e-06,SP,BHS,Bahamas
2025,12,PESCADOS,6e-06,0.00014,PE,MHL,"Marshall, Ilhas"
2025,9,BEBIDAS,0.000183,0.000526,PA,MHL,"Marshall, Ilhas"
2025,8,PHORTIC,1.7e-05,3.8e-05,BA,BHS,Bahamas
2025,3,PHORTIC,0.00037,0.000479,SC,LBR,Libéria
2025,2,PHORTIC,1.1e-05,7.5e-05,MA,IMN,Ilha de Man
2025,4,SUCOS,0.000456,0.000671,RS,SGP,Cingapura
2025,12,PADIVER,0.000116,0.000135,ES,PAN,Panamá
2025,1,CAR_SUI,1e-05,2.4e-05,PA,BHS,Bahamas
2025,12,CEREAIS,1e-06,3e-06,PE,JPN,Japão
2025,5,PHORTIC,1e-05,2e-06,SC,GRC,Grécia
2025,12,CAR_SUI,0.04914,0.101329,GO,ARE,Emirados Árabes Unidos
2025,4,FRUTAS,0.168,0.174604,SP,BLR,Belarus
2025,1,PFLOREST,0.253483,0.152592,SP,ITA,Itália
2025,7,PFLOREST,0.00262,0.016573,RS,ARG,Argentina
2025,10,FRUTAS,1e-05,6e-05,SP,PAN,Panamá
2025,10,CEREAIS,4e-06,2.6e-05,RJ,LBR,Libéria
2025,3,POLEAG,1.8e-05,0.000367,SP,PRT,Portugal
2025,7,PHORTIC,9e-05,0.000281,RJ,PAN,Panamá
2025,7,CEREAIS,0.00055,0.001484,MA,HKG,Hong Kong
2025,4,CAR_FRA,5e-06,2.8e-05,RJ,LBR,Libéria
2025,2,FRUTAS,2e-05,7.9e-05,AL,ATG,Antígua e Barbuda
2025,8,PHORTIC,4e-06,4.4e-05,RJ,MHL,"Marshall, Ilhas"
2025,11,FRUTAS,0.00168,0.002378,SP,BOL,Bolívia
2025,6,PADIVER,1.8e-05,3.6e-05,MA,IRL,Irlanda
2025,10,BEBIDAS,0.000566,0.002253,PA,MHL,"Marshall, Ilhas"
2025,12,PHORTIC,3.4e-05,8e-05,RJ,PAN,Panamá
2025,9,PADIVER,0.0,8e-06,AM,LBR,Libéria
2025,10,CAFE,1e-06,2.1e-05,MA,MLT,Malta
2025,9,CAR_SUI,0.00014,0.001127,SP,THA,Tailândia
2025,5,CAR_BOV,2e-05,0.000101,PA,PAN,Panamá
2025,7,PADIVER,0.000424,0.000638,SP,PAN,Panamá
2025,4,FRUTAS,0.000111,0.000498,MA,LBR,Libéria
2025,3,CAFE,0.0792,0.362736,MG,MNE,Montenegro
2025,3,CHAMATE,1e-06,1.1e-05,ES,CYP,Chipre
2025,11,FUMO,5e-06,7.7e-05,MA,KOR,Coreia do Sul
2025,11,FRUTAS,0.044576,0.072548,PE,CAN,Canadá
2025,7,CAR_FRA,0.000186,0.000753,AM,MHL,"Marshall, Ilhas"
2025,12,FIBRAS,1.9e-05,0.00087,SC,PAN,Panamá
2025,3,FRUTAS,1e-05,7.7e-05,ES,SGP,Cingapura
2025,4,FRUTAS,1e-05,5.5e-05,AM,LBR,Libéria
2025,7,PFLOREST,0.029547,0.068397,RS,PAN,Panamá
2025,10,PHORTIC,1.3e-05,2.9e-05,PE,MHL,"Marshall, Ilhas"
2025,6,PHORTIC,1.8e-05,3e-05,SP,SGP,Cingapura
2025,4,CAR_OUT,0.151398,0.318788,RO,HKG,Hong Kong
2025,9,CEREAIS,3e-05,7.3e-05,SP,HKG,Hong Kong
2025,12,POLEAG,2e-06,5.7e-05,SP,LBR,Libéria
2025,1,FIBRAS,0.000241,0.000167,PR,PAN,Panamá
2025,10,PHORTIC,8e-05,8.4e-05,PA,LBR,Libéria
2025,6,LACTEOS,2e-06,0.000133,SP,ESP,Espanha
2025,4,FIBRAS,1.2e-05,4.8e-05,RS,GTM,Guatemala
2025,6,PFLOREST,0.130872,0.065809,SC,CHL,Chile
2025,8,CAR_OUT,0.650266,0.897825,RS,LBR,Libéria
2025,5,PFLOREST,0.013391,0.103601,SP,ARG,Argentina
2025,9,FRUTAS,0.09504,0.132603,PR,GBR,Reino Unido
2025,9,PHORTIC,0.000658,0.001147,ES,LBR,Libéria
2025,6,COUROS,0.051131,0.422998,RS,NLD,Países Baixos (Holanda)
2025,10,CAR_SUI,0.00019,0.000783,SP,PRT,Portugal
2025,1,CEREAIS,2e-05,3e-05,SP,BRB,Barbados
2025,6,PFLOREST,0.000386,0.00056,RS,COL,Colômbia
2025,2,POLEAG,0.58409,0.221381,PR,RUS,Rússia
2025,7,PFLOREST,0.04335,0.038568,PR,ARG,Argentina
2025,3,PFLOREST,0.044901,0.044253,PR,SLV,El Salvador
2025,9,CEREAIS,4.2e-05,9.9e-05,RR,GUY,Guiana
2025,9,FUMO,6e-06,0.000723,RJ,MHL,"Marshall, Ilhas"
2025,7,CAR_SUI,1.2e-05,2.2e-05,SP,PAN,Panamá
2025,8,PESCADOS,5e-06,8.8e-05,RJ,MTQ,Martinica
2025,11,FRUTAS,2.8e-05,0.000123,PA,PAN,Panamá
2025,10,PFLOREST,0.001384,0.001512,PR,URY,Uruguai
2025,2,CHAMATE,0.0,1.8e-05,RJ,LBR,Libéria
2025,7,OPORVEG,0.0,1.4e-05,SP,PRT,Portugal
2025,11,CEREAIS,8e-06,2.6e-05,SP,CYM,"Cayman, Ilhas"
2025,7,CEREAIS,5.5e-05,0.000138,ES,MHL,"Marshall, Ilhas"
2025,7,PADIVER,6e-06,3.8e-05,PR,HKG,Hong Kong
2025,4,SUCOS,0.00025,0.000396,SP,PRY,Paraguai
2025,10,CAR_BOV,0.623474,2.836962,PA,PHL,Filipinas
2025,11,RACOES,0.02,0.0406,SC,ARE,Emirados Árabes Unidos
2025,4,BEBIDAS,0.003771,0.007561,RJ,USA,Estados Unidos
2025,3,PESCADOS,2e-05,0.000255,RJ,BHS,Bahamas
2025,1,FRUTAS,0.000125,0.000184,SP,ITA,Itália
2025,7,PFLOREST,0.061917,0.09084,RS,URY,Uruguai
2025,7,PADIVER,3e-05,0.000105,PE,NOR,Noruega
2025,10,PHORTIC,1.5e-05,6e-06,SC,NOR,Noruega
2025,3,FRUTAS,1e-05,1.9e-05,AL,LBR,Libéria
2025,12,FRUTAS,0.00025,0.000878,RS,PAN,Panamá
2025,7,PESCADOS,1e-05,5.4e-05,RJ,PAN,Panamá
2025,12,FRUTAS,0.000101,0.000358,MA,PAN,Panamá
2025,10,FRUTAS,1.5e-05,2.1e-05,RJ,MLT,Malta
2025,2,FRUTAS,0.000216,0.000232,RS,MLT,Malta
2025,3,PHORTIC,8.9e-05,0.000253,ES,PAN,Panamá
2025,8,PHORTIC,1e-06,2.8e-05,PR,LBR,Libéria
2025,8,PHORTIC,4e-05,0.000131,PR,LBR,Libéria
2025,5,PESCADOS,3.5e-05,0.000105,SP,PAN,Panamá
2025,12,FRUTAS,0.000222,0.00022,AP,GUF,Guiana Francesa
2025,4,OPORVEG,7.5e-05,0.001352,RJ,ARG,Argentina
2025,7,CACAU,0.0734,0.248272,ES,ARG,Argentina
2025,10,PHORTIC,0.00017,0.000191,ES,HKG,Hong Kong
2025,1,PHORTIC,0.000481,0.000856,SP,HKG,Hong Kong
2025,12,FRUTAS,0.000584,0.000912,ES,LBR,Libéria
2025,6,FRUTAS,7.2e-05,5.2e-05,ES,KOR,Coreia do Sul
2025,5,POLEAG,0.000233,0.000487,AM,LBR,Libéria
2025,6,FRUTAS,7.2e-05,0.000109,CE,MLT,Malta
2025,1,PADIVER,3.2e-05,0.000433,RJ,MHL,"Marshall, Ilhas"
2025,12,PESCADOS,7e-05,0.000418,PE,IMN,Ilha de Man
2025,10,FRUTAS,1.4e-05,3.5e-05,RJ,MHL,"Marshall, Ilhas"
2025,3,OPORVEG,0.4259,0.81494,RS,CHN,China
2025,10,OPORVEG,9e-06,0.007108,SP,MEX,México
2025,2,OPORVEG,3e-06,1.4e-05,ES,MHL,"Marshall, Ilhas"
2025,8,PFLOREST,0.001753,0.000701,SP,PRY,Paraguai
2025,7,PADIVER,2e-06,6e-06,CE,HKG,Hong Kong
2025,6,PFLOREST,0.188461,0.088373,PA,CHN,China
2025,7,PHORTIC,0.000215,0.000276,ES,MHL,"Marshall, Ilhas"
2025,6,PHORTIC,2e-05,3.2e-05,PR,HKG,Hong Kong
2025,3,LACTEOS,0.00016,0.000278,AL,LIE,Liechtenstein
2025,1,PHORTIC,4.7e-05,0.000134,SP,THA,Tailândia
2025,9,PHORTIC,0.015552,0.037046,PR,DEU,Alemanha
2025,9,CACAU,3e-06,2e-05,PR,PAN,Panamá
2025,5,LACTEOS,2.1e-05,0.00019,PA,LBR,Libéria
2025,10,CEREAIS,1.2e-05,0.000108,RS,SGP,Cingapura
2025,12,POLEAG,3.7e-05,0.000104,BA,LUX,Luxemburgo
2025,1,CAR_BOV,0.011447,0.014645,AC,COD,"Congo, República Democrática"
2025,1,PHORTIC,3.5e-05,0.000189,MA,MLT,Malta
2025,10,PFLOREST,0.001341,0.003339,SP,USA,Estados Unidos
2025,5,CAR_BOV,0.073416,0.403026,BA,ARE,Emirados Árabes Unidos
2025,7,PFLOREST,1.027589,1.802632,SC,USA,Estados Unidos
2025,10,PADIVER,1.2e-05,6.7e-05,RJ,NLD,Países Baixos (Holanda)
2025,2,RACOES,0.09105,0.035648,RS,URY,Uruguai
2025,6,PADIVER,0.013168,0.360876,RS,MEX,México
2025,11,CEREAIS,5e-06,1.1e-05,SP,CYM,"Cayman, Ilhas"
2025,12,BEBIDAS,1.2e-05,1.7e-05,SC,MHL,"Marshall, Ilhas"
2025,11,LACTEOS,5e-06,6.2e-05,AL,BRB,Barbados
2025,7,PADIVER,0.011795,0.021987,SP,PRY,Paraguai
2025,7,PESCADOS,0.014969,0.120955,CE,CAN,Canadá
2025,10,CAR_SUI,0.322544,0.861925,SC,URY,Uruguai
2025,1,FIBRAS,0.000487,0.002555,PR,URY,Uruguai
2025,6,POLEAG,0.02462,0.04509,SP,ITA,Itália
2025,10,PFLOREST,6e-06,4.4e-05,SP,LBR,Libéria
