ANO,MES,SETOR,QUANT,FOB,UF,PAIS,NOME_PAIS
2024,12,PFLOREST,1e-05,2e-05,RS,LBR,Libéria
2024,8,OPORANI,0.26617,0.260847,PA,USA,Estados Unidos
2024,4,FRUTAS,5e-06,1.4e-05,RJ,PAN,Panamá
2024,8,PFLOREST,0.043544,0.117814,PR,TTO,Trinidad e Tobago
2024,1,FRUTAS,4e-05,6.4e-05,ES,MLT,Malta
2024,5,CEREAIS,2.6e-05,9.9e-05,SP,BHS,Bahamas
2024,3,PHORTIC,0.000271,0.000337,RS,MHL,"Marshall, Ilhas"
2024,12,PHORTIC,1e-05,8e-06,AL,LBR,Libéria
2024,12,PESCADOS,2.9e-05,0.000125,CE,MHL,"Marshall, Ilhas"
2024,8,LACTEOS,0.000173,0.000192,PR,MLT,Malta
2024,2,CHAMATE,7e-06,6e-05,MA,MHL,"Marshall, Ilhas"
2024,12,CEREAIS,0.000116,0.000989,SP,MHL,"Marshall, Ilhas"
2024,1,CEREAIS,5e-05,5.1e-05,SP,LBR,Libéria
2024,5,PFLOREST,0.15558,0.283814,RS,CHL,Chile
2024,8,FIBRAS,7.474909,13.074586,MT,TUR,Turquia
2024,3,PHORTIC,1e-06,3e-06,SP,PAN,Panamá
2024,3,CAR_BOV,0.080751,0.258805,RO,LBY,Líbia
2024,10,PFLOREST,0.009546,0.006878,PR,URY,Uruguai
2024,10,PFLOREST,0.000117,0.000385,RJ,PRY,Paraguai
2024,4,BEBIDAS,0.001218,0.00165,SP,PAN,Panamá
2024,3,PHORTIC,0.000154,0.000196,MA,LBR,Libéria
2024,5,RACOES,0.02756,0.004226,SC,VNM,Vietnã
2024,4,OPORANI,0.00126,0.000335,SP,MHL,"Marshall, Ilhas"
2024,3,CAR_FRA,0.074745,0.20083,PR,IRQ,Iraque
2024,12,PFLOREST,0.013156,0.016437,RS,NIC,Nicarágua
2024,8,PHORTIC,2e-05,3.9e-05,SP,LBR,Libéria
2024,6,PFLOREST,2e-06,1.8e-05,CE,KHM,Camboja
2024,10,PFLOREST,0.044627,0.066269,PR,PAN,Panamá
2024,8,LACTEOS,1e-06,1.9e-05,SP,BHS,Bahamas
2024,12,FRUTAS,0.000662,0.000798,SP,PAN,Panamá
2024,8,FIBRAS,0.000351,0.003324,SC,USA,Estados Unidos
2024,8,CHAMATE,2e-05,5.9e-05,SP,LBR,Libéria
2024,1,PADIVER,4e-06,1e-05,MA,HKG,Hong Kong
2024,9,CACAU,0.000294,0.003501,SP,USA,Estados Unidos
2024,10,CEREAIS,4e-06,2.2e-05,RJ,NOR,Noruega
2024,11,FRUTAS,0.000147,0.000274,SP,NOR,Noruega
2024,1,PHORTIC,0.000199,0.000324,RS,MHL,"Marshall, Ilhas"
2024,10,FIBRAS,7e-05,0.002754,SC,JPN,Japão
2024,10,FIBRAS,0.008752,0.016343,BA,GRC,Grécia
2024,11,CEREAIS,0.00022,0.000287,SP,CYP,Chipre
2024,5,OPORANI,0.02516,0.14271,SP,CHL,Chile
2024,3,PADIVER,2.3e-05,7.5e-05,SP,BRB,Barbados
2024,4,FRUTAS,1.5e-05,1.6e-05,RJ,GBR,Reino Unido
2024,8,CEREAIS,6.4e-05,0.000126,PR,HKG,Hong Kong
2024,8,CEREAIS,2.4e-05,0.000123,RJ,SGP,Cingapura
2024,12,PFLOREST,0.0,2e-06,SP,PRY,Paraguai
2024,3,PESCADOS,7.3e-05,0.018938,AM,JPN,Japão
2024,4,PADIVER,2e-06,2e-06,AL,PAN,Panamá
2024,1,PHORTIC,0.00045,0.000499,RS,PAN,Panamá
2024,8,PADIVER,1e-06,5e-06,PE,LBR,Libéria
2024,2,FRUTAS,3.6e-05,3.4e-05,RS,MHL,"Marshall, Ilhas"
2024,10,FRUTAS,4e-05,5.7e-05,PE,PAN,Panamá
2024,2,CEREAIS,3e-05,5e-05,AL,GRC,Grécia
2024,10,CEREAIS,189.920941,36.597404,MT,TWN,Taiwan (Formosa)
2024,9,RACOES,0.295381,0.483509,SP,PER,Peru
2024,7,FIBRAS,1.7e-05,0.000706,SC,URY,Uruguai
2024,8,PESCADOS,0.0001,0.000181,PR,PAN,Panamá
2024,5,CEREAIS,0.000616,0.003345,MG,USA,Estados Unidos
2024,1,PESCADOS,2e-05,0.000124,ES,CYP,Chipre
2024,5,CAR_SUI,0.02688,0.019939,MS,GAB,Gabão
2024,10,PESCADOS,1e-05,9e-06,PA,MHL,"Marshall, Ilhas"
2024,11,PFLOREST,3.6e-05,0.000105,RS,PRY,Paraguai
2024,10,PHORTIC,2.5e-05,2.8e-05,SP,CHE,Suíça
2024,3,PFLOREST,0.606021,1.974261,SC,USA,Estados Unidos
2024,3,CAFE,0.920533,3.353719,SP,BEL,Bélgica
2024,11,OPORANI,0.00102,0.015853,SP,USA,Estados Unidos
2024,7,CAFE,4e-06,7.9e-05,AL,CYP,Chipre
2024,2,RACOES,0.07143,0.273373,SP,ECU,Equador
2024,9,PHORTIC,1.5e-05,1.8e-05,AL,SGP,Cingapura
2024,4,CSUCRO,4.5e-05,0.00016,SP,PRY,Paraguai
2024,6,PESCADOS,0.000525,0.002908,CE,USA,Estados Unidos
2024,3,CAR_BOV,0.021555,0.114649,SP,ARE,Emirados Árabes Unidos
2024,11,CAR_SUI,6.3e-05,0.000416,RJ,BHS,Bahamas
2024,9,CSUCRO,7.5e-05,0.000174,RJ,MHL,"Marshall, Ilhas"
2024,6,PHORTIC,0.027,0.013041,MS,ARG,Argentina
2024,5,FRUTAS,5.8e-05,0.000313,ES,CYP,Chipre
2024,3,CAR_BOV,8e-05,0.000268,SC,PAN,Panamá
2024,7,CEREAIS,0.00699,0.006815,SP,USA,Estados Unidos
2024,5,CEREAIS,0.0197,0.016041,PR,NLD,Países Baixos (Holanda)
2024,4,FRUTAS,3e-06,2.8e-05,RJ,PAN,Panamá
2024,12,PHORTIC,4e-05,2.4e-05,SP,MLT,Malta
2024,8,CAR_OUT,1e-05,4.2e-05,MA,LBR,Libéria
2024,5,CEREAIS,8.5e-05,0.000617,SP,LBR,Libéria
2024,10,PADIVER,5.6e-05,0.000155,SP,LBR,Libéria
2024,11,FRUTAS,4e-05,5.1e-05,PA,PAN,Panamá
2024,12,PADIVER,0.008314,0.003965,SP,PRY,Paraguai
2024,1,CAR_FRA,0.523355,1.03641,RS,SGP,Cingapura
2024,8,LACTEOS,2e-05,8.2e-05,MA,MHL,"Marshall, Ilhas"
2024,7,PESCADOS,2e-05,0.000124,ES,PAN,Panamá
2024,4,FRUTAS,0.301252,0.636192,BA,PRT,Portugal
2024,12,PESCADOS,2e-05,8.6e-05,RJ,CHN,China
2024,1,FUMO,1.3e-05,0.001175,PR,LBR,Libéria
2024,1,PHORTIC,0.000317,0.000556,MA,MLT,Malta
2024,4,SUCOS,8e-06,3.2e-05,PA,ARE,Emirados Árabes Unidos
2024,3,CAR_OUT,1.8e-05,4e-05,SP,ITA,Itália
2024,3,CAR_OUT,4e-05,0.001032,ES,GBR,Reino Unido
2024,12,PHORTIC,1e-05,2.5e-05,CE,BHS,Bahamas
2024,9,FIBRAS,0.0,0.001122,SC,PAN,Panamá
2024,5,CHAMATE,3e-06,1.5e-05,RS,MHL,"Marshall, Ilhas"
2024,2,FIBRAS,1e-06,4.2e-05,RJ,URY,Uruguai
2024,5,CSOJA,841.651719,359.596909,MG,CHN,China
2024,8,CEREAIS,31.267988,5.866843,MA,SAU,Arábia Saudita
2024,8,PHORTIC,5e-06,9e-06,PR,GBR,Reino Unido
2024,10,PADIVER,0.004031,0.015145,SC,URY,Uruguai
2024,10,FRUTAS,0.000299,0.000515,MA,LBR,Libéria
2024,8,CAR_SUI,0.057024,0.041056,SC,COD,"Congo, República Democrática"
2024,3,PFLOREST,0.001443,0.002548,PR,PRY,Paraguai
2024,6,CAR_BOV,4e-06,0.000271,SP,HKG,Hong Kong
2024,10,CAR_BOV,0.015855,0.110017,SP,GBR,Reino Unido
2024,6,FRUTAS,3e-06,9.8e-05,SP,GIB,Gibraltar
2024,11,CEREAIS,2.1e-05,0.000131,SP,SGP,Cingapura
2024,7,PHORTIC,5.8e-05,7.6e-05,BA,LBR,Libéria
2024,5,FRUTAS,8e-05,4.6e-05,AL,MLT,Malta
2024,8,CSUCRO,2.3e-05,2.8e-05,SP,ATG,Antígua e Barbuda
2024,3,LACTEOS,1e-05,3.2e-05,SC,PAN,Panamá
2024,6,FRUTAS,0.152444,0.176804,RN,ESP,Espanha
2024,5,PESCADOS,2e-05,0.000219,SP,SGP,Cingapura
2024,6,CEREAIS,1e-06,3e-06,SC,PAN,Panamá
2024,5,CAFE,0.0264,0.103357,MG,DEU,Alemanha
2024,10,COUROS,0.000446,0.014254,SP,DOM,República Dominicana
2024,2,CAR_BOV,0.194856,1.239693,RO,USA,Estados Unidos
2024,2,RACOES,0.41168,0.217833,MS,PRY,Paraguai
2024,11,PADIVER,4.1e-05,0.00016,SP,LBR,Libéria
2024,12,FIBRAS,0.0,2.1e-05,SC,CZE,"Tcheca, República"
2024,10,APICOLAS,0.00029,0.001079,PR,BEL,Bélgica
2024,12,PHORTIC,3e-05,2.9e-05,RJ,BHS,Bahamas
2024,9,OPORVEG,0.002,0.03976,SP,NZL,Nova Zelândia
2024,2,FRUTAS,3.9e-05,7.8e-05,ES,GRC,Grécia
2024,9,CSUCRO,0.000144,0.00048,RS,USA,Estados Unidos
2024,12,COUROS,0.002224,0.145427,SP,USA,Estados Unidos
2024,5,OPORANI,0.00018,0.000724,AM,LBR,Libéria
2024,6,PFLOREST,0.052861,0.044159,SP,URY,Uruguai
2024,2,BEBIDAS,1.6e-05,0.000161,SP,PAN,Panamá
2024,9,OPORANI,3e-05,0.00018,RS,MLT,Malta
2024,9,FRUTAS,0.016,0.143437,PA,HRV,Croácia
2024,11,PFLOREST,5.5e-05,0.000314,SP,MHL,"Marshall, Ilhas"
2024,6,CAR_FRA,0.048144,0.086665,RS,JPN,Japão
2024,11,PHORTIC,1.5e-05,2.8e-05,SP,SGP,Cingapura
2024,5,PFLOREST,0.000698,0.002143,RS,ARG,Argentina
2024,2,PADIVER,6e-06,2.4e-05,PR,PAN,Panamá
2024,2,CAR_BOV,0.022925,0.030031,SP,HKG,Hong Kong
2024,5,CAR_SUI,4.5e-05,0.000213,SC,CHN,China
2024,11,CEREAIS,0.062639,0.048204,PR,PRY,Paraguai
2024,3,FRUTAS,2.9e-05,0.000329,ES,PAN,Panamá
2024,7,POLEAG,7.007902,1.642338,SP,CHN,China
2024,5,CAFE,0.0168,0.113942,ES,DEU,Alemanha
2024,12,PFLOREST,0.04532,0.064291,PR,CHL,Chile
2024,7,LACTEOS,3e-06,3.8e-05,SP,LBR,Libéria
2024,6,FRUTAS,0.14688,0.141188,PA,NLD,Países Baixos (Holanda)
2024,12,FIBRAS,1e-06,0.000106,SC,HND,Honduras
2024,11,CEREAIS,4e-06,1.8e-05,MA,IMN,Ilha de Man
2024,4,OPORANI,0.000253,0.000549,MA,LBR,Libéria
2024,9,BEBIDAS,0.001529,0.002202,SP,TUR,Turquia
2024,1,PHORTIC,0.000342,0.000448,RS,MHL,"Marshall, Ilhas"
2024,9,PHORTIC,5e-06,2.1e-05,MA,MLT,Malta
2024,7,PHORTIC,1.6e-05,2.8e-05,RJ,NOR,Noruega
2024,4,PHORTIC,0.00015,0.000375,PA,MHL,"Marshall, Ilhas"
2024,9,BEBIDAS,2.4e-05,1.8e-05,RS,SGP,Cingapura
2024,4,FRUTAS,4.5e-05,8.9e-05,SP,PAN,Panamá
2024,5,PADIVER,0.000353,0.003489,MG,USA,Estados Unidos
2024,7,PHORTIC,0.00029,0.00033,RS,MHL,"Marshall, Ilhas"
2024,12,CEREAIS,2e-06,3.8e-05,SC,MHL,"Marshall, Ilhas"
2024,12,FIBRAS,1e-06,1.9e-05,SC,GRC,Grécia
2024,1,FRUTAS,0.000336,0.000579,SP,MLT,Malta
2024,11,PFLOREST,1e-05,6.6e-05,SP,GTM,Guatemala
2024,8,CHAMATE,6e-06,6.8e-05,RJ,HKG,Hong Kong
2024,12,FRUTAS,4e-05,9e-05,RJ,ATG,Antígua e Barbuda
2024,8,FIBRAS,3.5e-05,0.000431,SC,ECU,Equador
2024,10,PHORTIC,7.6e-05,9.4e-05,PA,PAN,Panamá
2024,11,FRUTAS,0.00012,0.000116,PR,PAN,Panamá
2024,12,CEREAIS,0.000145,0.000741,RJ,LBR,Libéria
2024,3,CAR_FRA,0.27,0.5857,MG,IRQ,Iraque
2024,7,PHORTIC,7e-05,0.000168,AM,MHL,"Marshall, Ilhas"
2024,4,CSOJA,802.682932,342.701975,PR,CHN,China
2024,3,CSUCRO,0.01,0.007545,SP,AUS,Austrália
2024,6,APICOLAS,0.03762,0.109211,CE,USA,Estados Unidos
2024,1,BEBIDAS,1.2e-05,0.000142,SP,MLT,Malta
2024,6,PFLOREST,2e-06,7.1e-05,SP,NOR,Noruega
2024,2,CHAMATE,0.145779,0.210781,RS,URY,Uruguai
2024,9,CAR_SUI,0.025738,0.068202,SC,PRY,Paraguai
2024,2,CHAMATE,5e-06,9e-06,SC,SGP,Cingapura
2024,9,CAFE,14.643138,72.213902,MG,BEL,Bélgica
2024,8,RACOES,0.027,0.011226,PB,CHN,China
2024,12,PHORTIC,2.5e-05,1.2e-05,MA,KOR,Coreia do Sul
2024,1,CHAMATE,1e-06,5e-06,SP,BHR,Barein
2024,2,PHORTIC,0.000744,0.007056,MG,CAN,Canadá
2024,11,PFLOREST,1e-05,0.004487,SP,ARG,Argentina
2024,1,OPORVEG,1e-06,6e-06,BA,MLT,Malta
2024,8,PADIVER,0.001304,0.004988,RS,NZL,Nova Zelândia
2024,12,CAR_OUT,0.000835,0.00366,MS,MYS,Malásia
2024,2,FIBRAS,0.0,5.9e-05,SP,DEU,Alemanha
2024,8,CAR_FRA,6.738964,16.117512,PR,ARE,Emirados Árabes Unidos
2024,3,PHORTIC,5.5e-05,0.000125,PA,CYM,"Cayman, Ilhas"
2024,8,FRUTAS,9.8e-05,8.9e-05,PR,LBR,Libéria
2024,1,CEREAIS,0.000695,0.000803,SP,MLT,Malta
2024,1,PHORTIC,0.0001,0.000205,PA,LBN,Líbano
2024,8,PADIVER,1e-06,3e-06,AL,LBR,Libéria
2024,3,SUCOS,0.000456,0.000224,AP,GUF,Guiana Francesa
2024,1,PHORTIC,6.2e-05,0.000172,SP,LBR,Libéria
2024,5,PFLOREST,0.000897,0.008268,PR,ARE,Emirados Árabes Unidos
2024,12,CAR_BOV,0.012461,0.076112,MT,HKG,Hong Kong
2024,7,CACAU,0.0006,0.007485,MG,USA,Estados Unidos
2024,7,CACAU,0.000109,0.001333,RJ,USA,Estados Unidos
2024,1,CHAMATE,1.1e-05,6.2e-05,MA,MHL,"Marshall, Ilhas"
2024,10,CAR_BOV,4.8e-05,0.000364,ES,NOR,Noruega
2024,4,FIBRAS,0.0,6.8e-05,SP,ECU,Equador
2024,10,FRUTAS,0.001719,0.067206,PA,CHN,China
2024,9,CAR_FRA,0.000212,0.000564,RJ,LBR,Libéria
2024,12,FRUTAS,1.18066,2.601778,BA,NLD,Países Baixos (Holanda)
2024,6,PHORTIC,2e-05,2.5e-05,SP,IND,Índia
2024,5,FRUTAS,5.7e-05,0.000135,ES,CYP,Chipre
2024,7,OPORVEG,0.000246,0.0167,SP,PRY,Paraguai
2024,5,OPORANI,3.2e-05,9e-05,RO,PSE,Palestina
2024,12,CEREAIS,4e-06,1e-05,SP,CYP,Chipre
2024,7,PADIVER,2.9e-05,0.00063,RJ,BHS,Bahamas
2024,6,PHORTIC,5e-06,7e-06,BA,MHL,"Marshall, Ilhas"
2024,7,FIBRAS,5e-05,0.000324,SP,ECU,Equador
2024,2,PADIVER,0.105864,0.235607,SP,PRY,Paraguai
2024,3,CAR_BOV,1.999492,8.884228,MT,ARE,Emirados Árabes Unidos
2024,10,COUROS,0.08265,0.014877,BA,NGA,Nigéria
2024,7,FUMO,8e-05,0.009426,SP,MHL,"Marshall, Ilhas"
2024,12,PHORTIC,6e-06,2.2e-05,SC,LBR,Libéria
2024,8,PHORTIC,1.5e-05,4.2e-05,SC,BHS,Bahamas
2024,3,PFLOREST,10.038086,5.248649,SC,USA,Estados Unidos
2024,2,OPORVEG,1e-06,6.2e-05,SP,PRY,Paraguai
2024,9,PHORTIC,2.8e-05,9.3e-05,SC,LBR,Libéria
2024,11,PFLOREST,2.4e-05,2e-06,ND,COL,Colômbia
2024,4,PFLOREST,0.18304,0.061429,RS,THA,Tailândia
2024,2,FRUTAS,0.00012,0.000123,SP,GRC,Grécia
2024,2,SUCOS,0.005178,0.012581,RJ,USA,Estados Unidos
2024,4,FRUTAS,0.000112,0.000266,RJ,GRC,Grécia
2024,3,CEREAIS,0.014352,0.03267,SP,MOZ,Moçambique
2024,4,LACTEOS,6e-05,7.8e-05,AL,HKG,Hong Kong
2024,10,PFLOREST,0.000128,0.001931,RS,ARG,Argentina
2024,4,PHORTIC,0.00054,0.000677,PR,LBR,Libéria
2024,12,CHAMATE,8e-06,3.2e-05,RJ,SGP,Cingapura
2024,9,FRUTAS,0.000275,0.000738,SP,SGP,Cingapura
2024,2,FRUTAS,0.000118,0.000496,ES,PAN,Panamá
2024,9,FRUTAS,0.00017,0.000172,RS,PAN,Panamá
2024,5,CEREAIS,0.0005,0.000859,PR,LBR,Libéria
2024,10,FRUTAS,2.4e-05,5.6e-05,MA,IMN,Ilha de Man
2024,3,FRUTAS,4e-05,6.7e-05,AM,BHS,Bahamas
2024,11,CEREAIS,0.0001,9.3e-05,SP,MLT,Malta
2024,7,FRUTAS,2e-06,8.4e-05,SP,LBR,Libéria
2024,3,CSUCRO,0.000416,0.000699,SP,MHL,"Marshall, Ilhas"
2024,6,PFLOREST,1.8e-05,0.000224,RS,BOL,Bolívia
2024,9,CAR_BOV,0.024989,0.164126,MT,NLD,Países Baixos (Holanda)
2024,9,LACTEOS,3e-06,7.1e-05,PE,BHS,Bahamas
2024,4,CHAMATE,0.005,0.02575,PR,DEU,Alemanha
2024,4,FIBRAS,0.0,5.4e-05,RJ,URY,Uruguai
2024,7,FRUTAS,7e-05,8.3e-05,RJ,BHS,Bahamas
2024,8,CAR_OUT,0.000199,0.00082,SP,MLT,Malta
2024,4,CEREAIS,0.011482,0.033933,PR,PAN,Panamá
2024,4,FRUTAS,0.00027,0.001674,MG,USA,Estados Unidos
2024,4,PFLOREST,0.127182,0.061098,SC,BOL,Bolívia
2024,1,FRUTAS,0.048492,0.070717,ES,PRT,Portugal
2024,2,COUROS,0.001797,0.069166,RS,ESP,Espanha
2024,5,PADIVER,3e-06,6e-06,AL,MLT,Malta
2024,10,PHORTIC,1e-05,1e-05,PE,PAN,Panamá
2024,1,LACTEOS,1.3e-05,5.1e-05,SC,SGP,Cingapura
2024,10,CHAMATE,0.0,3e-06,SP,PRT,Portugal
2024,8,CAR_SUI,0.000266,0.001303,BA,MHL,"Marshall, Ilhas"
2024,11,FIBRAS,42.570931,79.028648,MT,CHN,China
2024,5,FIBRAS,6e-06,0.000479,SC,DOM,República Dominicana
2024,10,FRUTAS,0.032632,0.095995,BA,ITA,Itália
2024,1,PFLOREST,0.013609,0.02594,SC,PRY,Paraguai
2024,12,PHORTIC,9e-06,3.5e-05,RS,BHS,Bahamas
2024,5,CAR_SUI,0.214038,0.265828,PR,HKG,Hong Kong
2024,1,OPORVEG,1.476822,2.970408,SP,DNK,Dinamarca
